posting_id,primary_role,city,seniority,salary_avg,has_salary,description_length,pull_date
5768996390,Data Analyst,Chennai,Senior,,0,500,2026-07-04
5752825626,Data Analyst,Chennai,Senior,,0,500,2026-07-04
5761786907,Data Analyst,Chennai,Unknown,,0,500,2026-07-04
5762314798,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5728445327,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
4344577959,Data Engineer,Delhi NCR,Unknown,350000.0,1,500,2026-07-04
2570069948,Data Engineer,Delhi NCR,Unknown,1500000.0,1,500,2026-07-04
5727281189,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5727141126,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
2621925006,Data Scientist,Delhi NCR,Junior,480000.0,1,422,2026-07-04
2087142721,Data Analyst,Delhi NCR,Unknown,670000.0,1,500,2026-07-04
5777256368,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5703369620,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5694232460,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5728430096,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5704231324,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5756755732,Data Engineer,Delhi NCR,Senior,,0,500,2026-07-04
5695268377,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5763834501,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5765742163,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5743030448,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
3185422236,Data Scientist,Delhi NCR,Senior,1350000.0,1,500,2026-07-04
2927156229,Data Scientist,Delhi NCR,Unknown,1750000.0,1,500,2026-07-04
5544847179,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
3930744474,Data Scientist,Delhi NCR,Unknown,950000.0,1,500,2026-07-04
4801636692,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
1993882129,Data Scientist,Delhi NCR,Unknown,600000.0,1,500,2026-07-04
3185422225,Data Scientist,Delhi NCR,Unknown,650000.0,1,500,2026-07-04
2133622627,Data Scientist,Delhi NCR,Unknown,1400000.0,1,500,2026-07-04
3185422289,Data Scientist,Delhi NCR,Unknown,650000.0,1,500,2026-07-04
5761955194,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5767896744,Data Engineer,Delhi NCR,Senior,,0,500,2026-07-04
5040652543,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
5701748927,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5699054404,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5727156129,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5696953045,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5597587797,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5759556005,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
3187994578,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5700497094,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5782868868,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5761950540,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5777078467,Data Analyst,Delhi NCR,Mid,,0,500,2026-07-04
5776924195,Data Engineer,Delhi NCR,Senior,,0,500,2026-07-04
5782687819,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
1353179357,Data Scientist,Delhi NCR,Unknown,1100000.0,1,500,2026-07-04
4686706169,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5694797934,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5759283155,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5755042901,Data Analyst,Delhi NCR,Junior,,0,500,2026-07-04
5702935490,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5727122374,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5736795063,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5782489810,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5785771972,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5727129151,Data Analyst,Delhi NCR,Unknown,,0,362,2026-07-04
5776832575,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5672298991,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5677305851,Machine Learning Engineer,Delhi NCR,Senior,,0,500,2026-07-04
5748526671,Data Analyst,Delhi NCR,Unknown,,0,427,2026-07-04
5748527024,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5756758867,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5773094459,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5786028838,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
5784353785,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5713869966,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5767425017,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5251186531,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5752374010,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5756758863,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5759283755,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5775395785,Machine Learning Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
5382389816,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5767425069,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5727209003,Data Engineer,Delhi NCR,Mid,,0,500,2026-07-04
5761950120,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5761950117,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5759552873,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5761947396,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5708202821,Data Analyst,Delhi NCR,Senior,,0,500,2026-07-04
5759283767,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5759289431,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5731966544,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
5776708678,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5742845365,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5654633859,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
2449398381,Data Analyst,Delhi NCR,Senior,1250000.0,1,500,2026-07-04
5784246277,Data Engineer,Delhi NCR,Unknown,,0,500,2026-07-04
5742845320,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5774398152,Data Scientist,Delhi NCR,Senior,,0,500,2026-07-04
5665705944,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5594457556,Data Analyst,Delhi NCR,Unknown,,0,500,2026-07-04
5787621705,Data Scientist,Delhi NCR,Unknown,,0,500,2026-07-04
5726293535,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5586444744,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5586566169,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5586642440,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5637668856,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
2449398766,Data Analyst,Hyderabad,Unknown,800000.0,1,471,2026-07-04
4158049546,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5720844827,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5780531648,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
4686704999,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5730849721,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5761949081,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5784728684,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5744258758,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5761781608,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5762101890,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5721222212,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5779494406,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5739449487,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5782685625,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5771399174,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5760991747,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5724510076,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
4560970995,Data Analyst,Hyderabad,Senior,2550000.0,1,500,2026-07-04
4397462772,Data Analyst,Hyderabad,Junior,650000.0,1,500,2026-07-04
5760752409,Data Analyst,Hyderabad,Mid,,0,500,2026-07-04
5782690802,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5764071925,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5758030211,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5654565604,Data Analyst,Hyderabad,Unknown,900000.0,1,278,2026-07-04
5782684141,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
1714383026,Data Analyst,Hyderabad,Senior,1150000.0,1,500,2026-07-04
4801453452,Data Scientist,Hyderabad,Unknown,,0,500,2026-07-04
5768784953,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5782482036,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5782884841,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5785771136,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5733752739,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5781273807,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5779828442,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5630459928,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5760748662,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5696971893,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5758030290,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5742844883,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5755726609,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5756005582,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
4762780079,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5067536947,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5707557917,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5756005581,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5774585715,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5778697855,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5744258761,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5760991723,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5735987260,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5756755818,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5756755836,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5756755791,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5758090151,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5069533039,Data Scientist,Hyderabad,Unknown,,0,500,2026-07-04
5774235451,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5774235434,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5782685596,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5006473502,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5742844936,Data Scientist,Hyderabad,Senior,,0,500,2026-07-04
5748526672,Data Analyst,Hyderabad,Unknown,,0,427,2026-07-04
4694004919,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5722039756,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5706890415,Data Analyst,Hyderabad,Junior,250000.0,1,500,2026-07-04
5761785740,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5760988904,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5694151165,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5775570777,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5778210239,Data Scientist,Hyderabad,Senior,,0,500,2026-07-04
5778259989,Data Scientist,Hyderabad,Senior,,0,500,2026-07-04
5769821310,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5758090142,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5768575848,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5723833325,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5680558787,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5700561679,Data Engineer,Hyderabad,Unknown,,0,500,2026-07-04
5594505339,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
2344120568,Data Analyst,Hyderabad,Unknown,300000.0,1,500,2026-07-04
4664741360,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5630459934,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5746063203,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5752361740,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5753625695,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5755107917,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5728209187,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5735987845,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5782685641,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5754023933,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5780985158,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5782690797,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5784728430,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5754024176,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5782520862,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5777256346,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5741773922,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
4628119745,Data Analyst,Hyderabad,Unknown,2000000.0,1,500,2026-07-04
5742844491,Data Engineer,Hyderabad,Unknown,,0,500,2026-07-04
5761953883,Data Analyst,Hyderabad,Mid,,0,500,2026-07-04
5761948043,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5234614059,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5772432177,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
1240707906,Data Analyst,Hyderabad,Senior,500000.0,1,500,2026-07-04
5614383262,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5785771413,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5221238063,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5731954967,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5741768747,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5775350450,Data Engineer,Hyderabad,Unknown,,0,500,2026-07-04
5771397602,Data Engineer,Hyderabad,Senior,,0,500,2026-07-04
5777261803,Data Engineer,Hyderabad,Senior,,0,500,2026-07-04
5704713153,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5779829956,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5781141299,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5769830311,Data Engineer,Hyderabad,Senior,,0,500,2026-07-04
5784372688,Data Engineer,Hyderabad,Unknown,,0,500,2026-07-04
5768521052,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5784691429,Data Analyst,Hyderabad,Mid,,0,500,2026-07-04
5712129639,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5720979720,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5726483971,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5707958517,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5067536916,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5689084198,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5774235359,Data Engineer,Hyderabad,Senior,,0,500,2026-07-04
5690404060,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5784728422,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5768784990,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5768793638,Data Engineer,Hyderabad,Unknown,,0,500,2026-07-04
5465849604,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5462323917,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5742844383,Data Analyst,Hyderabad,Senior,,0,500,2026-07-04
5732140724,Data Analyst,Hyderabad,Unknown,,0,500,2026-07-04
5762611519,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5768015029,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5768017754,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5758416408,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5767332962,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5786180968,Data Analyst,Mumbai,Unknown,1200000.0,1,467,2026-07-04
2433361449,Data Analyst,Mumbai,Unknown,1200000.0,1,500,2026-07-04
4514376058,Data Analyst,Mumbai,Unknown,750000.0,1,500,2026-07-04
5211779279,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5731961173,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
2398472037,Data Analyst,Mumbai,Unknown,700000.0,1,203,2026-07-04
2346068207,Data Analyst,Mumbai,Mid,600000.0,1,500,2026-07-04
5604419908,Data Analyst,Mumbai,Mid,1000000.0,1,500,2026-07-04
4874338703,Data Scientist,Mumbai,Mid,1500000.0,1,500,2026-07-04
5211779275,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5761948298,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5727264729,Data Analyst,Mumbai,Mid,,0,500,2026-07-04
5728422548,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4686706181,Data Analyst,Mumbai,Unknown,,0,376,2026-07-04
4686707835,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4686707449,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5767332960,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5731961166,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4386563730,Data Analyst,Mumbai,Unknown,700000.0,1,500,2026-07-04
5727568145,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5731961160,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5731961186,Data Scientist,Mumbai,Unknown,,0,500,2026-07-04
5731961123,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
5753563970,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5731961130,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
2398472113,Data Analyst,Mumbai,Unknown,850000.0,1,500,2026-07-04
5700549754,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5716207830,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
5416883963,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
4192429586,Data Analyst,Mumbai,Senior,700000.0,1,500,2026-07-04
5731961139,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5731961163,Data Scientist,Mumbai,Unknown,,0,500,2026-07-04
5713881225,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5732553171,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5785772186,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5787430846,Data Analyst,Mumbai,Senior,480000.0,1,500,2026-07-04
5211779120,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5161304220,Data Engineer,Mumbai,Unknown,3000000.0,1,500,2026-07-04
5707433221,Data Scientist,Mumbai,Senior,,0,500,2026-07-04
5677793266,Data Analyst,Mumbai,Mid,1200000.0,1,500,2026-07-04
5543913591,Data Analyst,Mumbai,Mid,1000000.0,1,415,2026-07-04
5782884837,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4156644459,Data Analyst,Mumbai,Unknown,420000.0,1,500,2026-07-04
5731961179,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5654565326,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5639296608,Data Analyst,Mumbai,Mid,850000.0,1,500,2026-07-04
5152372775,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5776750983,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5732146890,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5727248050,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5739138587,Data Scientist,Mumbai,Senior,,0,500,2026-07-04
4109220934,Data Analyst,Mumbai,Unknown,275000.0,1,500,2026-07-04
5756755691,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4526099582,Data Scientist,Mumbai,Unknown,1000000.0,1,500,2026-07-04
5637668785,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5713352134,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5211474550,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5756755616,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5779498859,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5756755760,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5702936673,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5637668781,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5736750304,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5782686190,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5775778549,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5775362324,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5724867600,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5785771371,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5761502991,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5784974312,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
3300502197,Data Analyst,Mumbai,Senior,600000.0,1,500,2026-07-04
5771992144,Data Scientist,Mumbai,Mid,,0,500,2026-07-04
5782686898,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5583457845,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5778443014,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
2381264980,Data Analyst,Mumbai,Senior,450000.0,1,500,2026-07-04
5727127361,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
3262154912,Data Scientist,Mumbai,Senior,700000.0,1,500,2026-07-04
1171507947,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
5679593296,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5606714668,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5728435370,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5776741388,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5777256345,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5731961198,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5756755635,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5727200556,Data Scientist,Mumbai,Unknown,,0,500,2026-07-04
5787621160,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
5706910128,Data Analyst,Mumbai,Junior,275000.0,1,500,2026-07-04
5782686498,Data Engineer,Mumbai,Senior,,0,500,2026-07-04
5211779148,Data Analyst,Mumbai,Mid,,0,500,2026-07-04
5728264990,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5756755734,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
1155089050,Data Analyst,Mumbai,Senior,1500000.0,1,500,2026-07-04
4827325273,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5737267101,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5662846792,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5756755735,Data Analyst,Mumbai,Mid,,0,500,2026-07-04
5768556295,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5770241516,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5699844801,Data Engineer,Mumbai,Unknown,2000000.0,1,500,2026-07-04
5745231650,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5785771919,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5694150917,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
3142255689,Data Analyst,Mumbai,Senior,750000.0,1,500,2026-07-04
5756755739,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5778138918,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5768996374,Data Analyst,Mumbai,Junior,,0,500,2026-07-04
5627352864,Data Analyst,Mumbai,Senior,4400000.0,1,500,2026-07-04
5513865406,Data Analyst,Mumbai,Senior,3250000.0,1,500,2026-07-04
5721342028,Data Analyst,Mumbai,Senior,4400000.0,1,500,2026-07-04
5583457638,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5764490728,Data Scientist,Mumbai,Senior,,0,500,2026-07-04
5758416404,Data Engineer,Mumbai,Senior,,0,500,2026-07-04
5766299979,Data Engineer,Mumbai,Mid,,0,500,2026-07-04
5775778548,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
4514375910,Data Engineer,Mumbai,Unknown,2100000.0,1,500,2026-07-04
5672805691,Data Analyst,Mumbai,Unknown,5000000.0,1,500,2026-07-04
5710024109,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5236989397,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5754822616,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5759038035,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
2904496884,Data Scientist,Mumbai,Junior,600000.0,1,500,2026-07-04
5690846898,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
4386562652,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5713404938,Data Engineer,Mumbai,Mid,,0,500,2026-07-04
5785770842,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5690851485,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5696422643,Data Engineer,Mumbai,Senior,,0,500,2026-07-04
2792650925,Data Analyst,Mumbai,Senior,700000.0,1,500,2026-07-04
2171039989,Data Scientist,Mumbai,Unknown,1900000.0,1,500,2026-07-04
2953661299,Data Analyst,Mumbai,Senior,1100000.0,1,500,2026-07-04
5785773086,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5691860343,Data Engineer,Mumbai,Unknown,650000.0,1,500,2026-07-04
5777968710,Data Engineer,Mumbai,Senior,,0,500,2026-07-04
5756755747,Data Analyst,Mumbai,Senior,,0,500,2026-07-04
5759286295,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5784727704,Data Engineer,Mumbai,Unknown,,0,500,2026-07-04
5756755689,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5397768879,Data Analyst,Mumbai,Unknown,,0,500,2026-07-04
5720148261,Data Analyst,Pune,Unknown,,0,500,2026-07-04
5787430956,Data Analyst,Pune,Unknown,3000000.0,1,500,2026-07-04
5785732188,Data Analyst,Pune,Unknown,,0,500,2026-07-04
5735463452,Data Analyst,Pune,Unknown,,0,500,2026-07-04
5784727356,Data Analyst,Pune,Unknown,,0,500,2026-07-04
5759283741,Data Scientist,Pune,Unknown,,0,500,2026-07-04
2500155500,Data Analyst,Pune,Unknown,800000.0,1,247,2026-07-04
5637668857,Data Analyst,Pune,Unknown,,0,500,2026-07-04
5480887283,Data Analyst,Pune,Senior,2000000.0,1,500,2026-07-04
5769322906,Data Analyst,Pune,Unknown,,0,500,2026-07-04
